trial_id,value,state,p_lookback_days,p_buffer_pct,p_entry_hhmm_min,a_fold1_test_calmar,a_fold1_test_return,a_fold1_test_trades,a_fold1_test_mdd,a_fold1_test_win_rate,a_fold1_overfit,a_fold1_monthly_trades,a_fold1_gates_passed,a_fold1_all_pass,a_fold2_test_calmar,a_fold2_test_return,a_fold2_test_trades,a_fold2_test_win_rate,a_fold2_monthly_trades,a_fold2_all_pass,a_fold3_test_return,a_fold3_test_mdd,a_fold3_overfit,a_fold3_gates_passed,a_avg_calmar,a_avg_monthly_trades,a_agg_win_rate,a_agg_gates_passed,a_fold2_test_mdd,a_fold2_overfit,a_fold2_gates_passed,a_fold3_test_calmar,a_fold3_test_trades,a_fold3_test_win_rate,a_fold3_monthly_trades,a_fold3_all_pass,a_avg_overfit,a_agg_trades,a_worst_mdd,a_valid
294,79.89000042412927,TrialState.COMPLETE,240,0.7000000000000001,1470,141.0275769352829,0.19323506622470288,52,-0.012413324730454948,0.6153846153846154,,26.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,43.09126407234702,5,79.89000042412927,24.166666666666668,0.5655172413793104,5,-0.0862413628551583,-1.2285878055912807,2,103.3813280186324,77,0.5844155844155844,38.5,True,20.93133813337787,145,-0.0862413628551583,True
295,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1470,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
296,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1500,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
297,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1470,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
298,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1470,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
299,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1470,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
300,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1500,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
301,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1500,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
302,88.93079125095143,TrialState.COMPLETE,180,0.7000000000000001,1490,168.14994941574938,0.21753657571795282,57,-0.012413324730454948,0.631578947368421,,28.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,46.047750555742944,5,88.93079125095143,25.0,0.5733333333333334,5,-0.0862413628551583,-0.9015458553332961,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.573102350204824,150,-0.0862413628551583,True
303,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1500,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
304,88.93079125095143,TrialState.COMPLETE,180,0.7000000000000001,1490,168.14994941574938,0.21753657571795282,57,-0.012413324730454948,0.631578947368421,,28.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,46.047750555742944,5,88.93079125095143,25.0,0.5733333333333334,5,-0.0862413628551583,-0.9015458553332961,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.573102350204824,150,-0.0862413628551583,True
305,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
306,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
307,88.93079125095143,TrialState.COMPLETE,180,0.7000000000000001,1490,168.14994941574938,0.21753657571795282,57,-0.012413324730454948,0.631578947368421,,28.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,46.047750555742944,5,88.93079125095143,25.0,0.5733333333333334,5,-0.0862413628551583,-0.9015458553332961,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.573102350204824,150,-0.0862413628551583,True
308,88.93079125095143,TrialState.COMPLETE,180,0.7000000000000001,1490,168.14994941574938,0.21753657571795282,57,-0.012413324730454948,0.631578947368421,,28.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,46.047750555742944,5,88.93079125095143,25.0,0.5733333333333334,5,-0.0862413628551583,-0.9015458553332961,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.573102350204824,150,-0.0862413628551583,True
309,88.93079125095143,TrialState.COMPLETE,180,0.7000000000000001,1490,168.14994941574938,0.21753657571795282,57,-0.012413324730454948,0.631578947368421,,28.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,46.047750555742944,5,88.93079125095143,25.0,0.5733333333333334,5,-0.0862413628551583,-0.9015458553332961,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.573102350204824,150,-0.0862413628551583,True
310,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
311,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
312,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
313,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
314,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
315,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
316,85.65815145737322,TrialState.COMPLETE,210,0.2,1490,179.67203727620762,0.22234321350279784,65,-0.012009433713104834,0.5846153846153846,,32.5,5,True,-4.397472021492107,-0.10986946461582703,22,0.2727272727272727,11.0,False,0.2723211469616176,-0.04357342353905885,67.48300951917335,5,85.65815145737322,28.166666666666668,0.5325443786982249,5,-0.11619894870393217,-1.5510225948951288,2,81.69988911740415,82,0.5609756097560976,41.0,True,32.96599346213911,169,-0.11619894870393217,True
317,87.68063355527642,TrialState.COMPLETE,210,0.4,1490,186.236200409915,0.2291726256499096,61,-0.012135925454976043,0.6229508196721312,,30.5,5,True,-4.263970931046889,-0.06771577140947727,19,0.3157894736842105,9.5,False,0.27153287804275994,-0.04369297110485729,27.069006701260236,5,87.68063355527642,26.833333333333332,0.5590062111801242,5,-0.08211107449459076,-1.6234255161662772,2,81.06967118696112,81,0.5679012345679012,40.5,True,12.722790592546978,161,-0.08211107449459076,True
318,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
319,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
320,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1460,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
321,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
322,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1460,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
323,87.68063355527642,TrialState.COMPLETE,210,0.4,1460,186.236200409915,0.2291726256499096,61,-0.012135925454976043,0.6229508196721312,,30.5,5,True,-4.263970931046889,-0.06771577140947727,19,0.3157894736842105,9.5,False,0.27153287804275994,-0.04369297110485729,27.069006701260236,5,87.68063355527642,26.833333333333332,0.5590062111801242,5,-0.08211107449459076,-1.6234255161662772,2,81.06967118696112,81,0.5679012345679012,40.5,True,12.722790592546978,161,-0.08211107449459076,True
324,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
325,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
326,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1480,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
327,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1460,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
328,99.48103971979151,TrialState.COMPLETE,210,0.8,1480,199.80069482226958,0.24327046014877807,55,-0.012413324730454948,0.6181818181818182,,27.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,45.505382944723074,5,99.48103971979151,24.666666666666668,0.5675675675675675,5,-0.0862413628551583,-1.351601706297996,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.076890619212538,148,-0.0862413628551583,True
329,99.48103971979151,TrialState.COMPLETE,210,0.8,1480,199.80069482226958,0.24327046014877807,55,-0.012413324730454948,0.6181818181818182,,27.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,45.505382944723074,5,99.48103971979151,24.666666666666668,0.5675675675675675,5,-0.0862413628551583,-1.351601706297996,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.076890619212538,148,-0.0862413628551583,True
330,99.48103971979151,TrialState.COMPLETE,210,0.8,1480,199.80069482226958,0.24327046014877807,55,-0.012413324730454948,0.6181818181818182,,27.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,45.505382944723074,5,99.48103971979151,24.666666666666668,0.5675675675675675,5,-0.0862413628551583,-1.351601706297996,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.076890619212538,148,-0.0862413628551583,True
331,92.50093758243032,TrialState.COMPLETE,210,0.6000000000000001,1480,188.2983068885365,0.23420961814634067,58,-0.012413324730454948,0.6206896551724138,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,36.20005380911804,5,92.50093758243032,25.333333333333332,0.5657894736842105,5,-0.0862413628551583,-1.4017386943180647,2,93.94340954028196,78,0.5769230769230769,39.0,True,17.399157557399988,152,-0.0862413628551583,True
332,92.50093758243032,TrialState.COMPLETE,210,0.6000000000000001,1480,188.2983068885365,0.23420961814634067,58,-0.012413324730454948,0.6206896551724138,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,36.20005380911804,5,92.50093758243032,25.333333333333332,0.5657894736842105,5,-0.0862413628551583,-1.4017386943180647,2,93.94340954028196,78,0.5769230769230769,39.0,True,17.399157557399988,152,-0.0862413628551583,True
333,99.48103971979151,TrialState.COMPLETE,210,0.8,1480,199.80069482226958,0.24327046014877807,55,-0.012413324730454948,0.6181818181818182,,27.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,45.505382944723074,5,99.48103971979151,24.666666666666668,0.5675675675675675,5,-0.0862413628551583,-1.351601706297996,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.076890619212538,148,-0.0862413628551583,True
334,92.50093758243032,TrialState.COMPLETE,210,0.6000000000000001,1480,188.2983068885365,0.23420961814634067,58,-0.012413324730454948,0.6206896551724138,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,36.20005380911804,5,92.50093758243032,25.333333333333332,0.5657894736842105,5,-0.0862413628551583,-1.4017386943180647,2,93.94340954028196,78,0.5769230769230769,39.0,True,17.399157557399988,152,-0.0862413628551583,True
335,99.48103971979151,TrialState.COMPLETE,210,0.8,1480,199.80069482226958,0.24327046014877807,55,-0.012413324730454948,0.6181818181818182,,27.5,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,45.505382944723074,5,99.48103971979151,24.666666666666668,0.5675675675675675,5,-0.0862413628551583,-1.351601706297996,2,103.3813280186324,77,0.5844155844155844,38.5,True,22.076890619212538,148,-0.0862413628551583,True
336,92.50093758243032,TrialState.COMPLETE,210,0.6000000000000001,1490,188.2983068885365,0.23420961814634067,58,-0.012413324730454948,0.6206896551724138,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,36.20005380911804,5,92.50093758243032,25.333333333333332,0.5657894736842105,5,-0.0862413628551583,-1.4017386943180647,2,93.94340954028196,78,0.5769230769230769,39.0,True,17.399157557399988,152,-0.0862413628551583,True
337,92.50093758243032,TrialState.COMPLETE,210,0.6000000000000001,1490,188.2983068885365,0.23420961814634067,58,-0.012413324730454948,0.6206896551724138,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,36.20005380911804,5,92.50093758243032,25.333333333333332,0.5657894736842105,5,-0.0862413628551583,-1.4017386943180647,2,93.94340954028196,78,0.5769230769230769,39.0,True,17.399157557399988,152,-0.0862413628551583,True
338,92.50093758243032,TrialState.COMPLETE,210,0.6000000000000001,1490,188.2983068885365,0.23420961814634067,58,-0.012413324730454948,0.6206896551724138,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,36.20005380911804,5,92.50093758243032,25.333333333333332,0.5657894736842105,5,-0.0862413628551583,-1.4017386943180647,2,93.94340954028196,78,0.5769230769230769,39.0,True,17.399157557399988,152,-0.0862413628551583,True
339,92.50093758243032,TrialState.COMPLETE,210,0.6000000000000001,1490,188.2983068885365,0.23420961814634067,58,-0.012413324730454948,0.6206896551724138,,29.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.28569893151776005,-0.04120080536137154,36.20005380911804,5,92.50093758243032,25.333333333333332,0.5657894736842105,5,-0.0862413628551583,-1.4017386943180647,2,93.94340954028196,78,0.5769230769230769,39.0,True,17.399157557399988,152,-0.0862413628551583,True
340,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
341,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
342,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
343,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
344,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
345,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
346,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
347,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1490,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
348,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1470,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
349,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1470,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
350,100.09285954741404,TrialState.COMPLETE,210,0.7000000000000001,1470,201.63615430513718,0.24468781069833412,56,-0.012413324730454948,0.625,,28.0,5,True,-4.738903681527456,-0.08193219566398335,16,0.3125,8.0,False,0.30147023103490045,-0.04120080536137154,34.850352493794674,5,100.09285954741404,24.833333333333332,0.5704697986577181,5,-0.0862413628551583,-1.1151724997590158,2,103.3813280186324,77,0.5844155844155844,38.5,True,16.86758999701783,149,-0.0862413628551583,True
